,wind_deg,wind_speed,humidity,pressure,temp_max,temp_min,feels_like,dew_point,temp,weather_description
4850,0,0.0,36,1011,8.97,7.37,8.25,-5.26,8.25,1
4851,0,0.0,63,1020,12.45,10.97,10.66,4.97,11.78,1
4852,0,0.0,92,999,15.81,14.41,15.09,13.83,15.12,2
4853,0,0.0,29,1013,12.17,9.97,9.66,-5.1,11.68,1
4854,332,4.47,29,1011,7.47,6.26,4.22,-8.65,7.11,1
4855,333,3.13,40,1017,5.45,4.04,2.28,-6.72,4.89,1
4856,298,1.34,34,1016,9.14,7.93,8.13,-5.73,8.5,1
4857,0,0.0,84,1009,5.27,3.54,4.56,2.09,4.56,2
4858,0,0.0,50,1003,13.05,11.64,10.92,2.21,12.33,1
4859,0,0.0,56,1003,7.29,4.97,6.12,-1.76,6.12,1
4860,327,3.58,87,998,5.04,3.92,1.32,2.38,4.35,2
4861,294,8.05,34,1009,5.81,4.49,0.22,-8.46,5.05,1
4862,0,0.0,28,1014,11.92,9.41,8.33,-6.43,10.49,1
4863,0,0.0,72,1008,7.47,5.97,6.79,2.1,6.79,1
4864,0,0.0,57,1018,13.34,8.54,9.83,2.98,11.17,1
4865,0,0.0,88,1011,6.12,5.03,5.63,3.8,5.63,2
4866,0,0.0,92,1014,4.07,2.79,3.47,2.3,3.47,2
4867,0,0.0,70,1020,7.84,5.97,6.98,1.89,6.98,1
4868,0,0.0,74,1027,8.64,6.32,7.34,3.02,7.34,1
4869,0,0.0,86,1020,10.05,7.27,8.45,6.25,8.45,1
4870,0,0.0,90,1004,16.73,11.97,14.03,12.58,14.2,2
4871,0,0.0,34,1010,19.17,16.26,17.0,2.12,18.23,1
4872,0,0.0,33,1002,23.77,17.75,22.17,5.84,22.96,1
4873,0,0.0,50,1004,14.52,12.19,12.28,3.35,13.56,1
4874,0,0.0,42,1012,12.3,10.77,10.25,-0.52,11.91,1
4875,0,0.0,73,1008,9.64,7.43,8.44,3.89,8.44,2
4876,0,0.0,26,1004,16.17,13.34,13.59,-3.6,15.32,1
4877,0,0.0,87,1005,8.09,6.16,7.22,5.2,7.22,2
4878,327,5.36,43,1007,5.06,3.34,0.24,-6.4,4.26,1
4879,0,0.0,39,1011,14.44,12.37,12.1,-0.03,13.66,1
4880,277,1.79,88,1006,9.44,7.93,8.07,6.99,8.87,2
4881,302,5.81,33,1015,10.81,8.94,8.05,-4.8,10.12,1
4882,0,0.0,25,1021,14.12,12.19,11.47,-5.5,13.42,1
4883,0,0.0,30,1017,19.67,16.64,16.85,0.35,18.19,1
4884,0,0.0,65,1006,23.39,20.53,22.44,15.54,22.44,1
4885,0,0.0,71,1022,13.39,10.6,10.68,6.54,11.61,1
4886,0,0.0,58,1022,17.47,14.97,15.65,8.16,16.44,1
4887,0,0.0,73,1021,14.42,8.97,10.24,6.51,11.16,1
4888,0,0.0,55,1029,13.31,8.97,9.67,2.38,11.07,1
4889,0,0.0,49,1030,15.06,10.77,11.53,2.45,12.9,1
4890,0,0.0,42,1022,21.12,16.64,18.09,5.84,19.03,1
4891,0,0.0,48,1014,26.92,22.75,25.24,13.59,25.39,1
4892,0,0.0,68,1023,10.95,8.86,9.67,4.06,9.67,1
4893,0,0.0,78,1025,12.05,9.4,9.59,6.78,10.45,1
4894,0,0.0,91,1022,16.26,10.97,11.94,10.85,12.28,3
4895,0,0.0,75,1020,25.57,16.7,20.3,15.69,20.26,1
4896,0,0.0,68,1021,25.23,22.19,23.96,17.49,23.75,1
4897,0,0.0,76,1019,24.14,21.97,23.48,18.67,23.13,1
4898,0,0.0,81,1012,24.75,21.68,23.7,19.77,23.21,1
4899,0,0.0,43,1008,25.37,22.99,24.32,11.27,24.67,1
4900,0,0.0,37,1017,16.17,14.49,14.15,0.95,15.57,1
4901,0,0.0,37,1017,17.07,15.15,15.28,1.86,16.6,1
4902,0,0.0,69,1010,18.41,15.15,16.57,11.29,17.01,2
4903,0,0.0,61,1000,25.81,22.93,25.23,17.03,25.07,2
4904,0,0.0,54,1010,27.28,24.41,26.24,16.2,26.24,1
4905,0,0.0,74,1009,26.36,23.94,25.8,20.31,25.28,1
4906,0,0.0,81,1004,23.56,19.97,22.62,18.81,22.23,1
4907,0,0.0,80,1012,17.23,13.86,15.19,12.07,15.5,1
4908,0,0.0,38,1012,24.12,19.97,21.83,7.52,22.53,1
4909,0,0.0,55,1013,22.84,17.75,20.43,11.49,20.85,2
4910,0,0.0,86,1017,17.75,14.97,15.9,13.66,16.0,1
4911,0,0.0,93,1016,20.57,18.3,19.78,18.2,19.36,2
4912,0,0.0,42,1014,26.36,24.1,25.53,11.93,25.8,1
4913,0,0.0,57,1023,18.39,15.53,15.92,8.16,16.71,1
4914,0,0.0,73,1029,17.28,14.4,15.31,10.95,15.77,1
4915,0,0.0,59,1028,19.42,15.53,16.82,9.39,17.48,1
4916,0,0.0,52,1027,20.62,17.2,18.5,9.09,19.17,1
4917,0,0.0,59,1022,26.09,18.54,21.86,13.68,22.06,1
4918,0,0.0,62,1018,28.58,25.53,28.38,19.2,27.11,1
4919,0,0.0,64,1015,28.56,24.97,28.03,19.37,26.75,1
4920,0,0.0,59,1014,30.79,26.97,30.52,19.97,28.78,1
4921,0,0.0,69,1013,27.45,24.41,26.25,20.11,26.25,1
4922,0,0.0,88,1012,22.37,16.97,19.07,16.8,18.83,3
4923,0,0.0,67,1006,28.01,24.97,26.65,20.02,26.65,1
4924,0,0.0,69,1005,28.58,24.59,28.36,20.58,26.74,2
4925,0,0.0,39,1012,28.58,25.77,27.16,12.29,27.46,1
4926,0,0.0,53,1010,28.87,22.97,25.95,15.64,25.95,1
4927,0,0.0,80,1005,23.05,19.49,21.49,17.63,21.22,2
4928,0,0.0,89,1006,20.37,18.97,20.07,17.86,19.72,2
4929,0,0.0,92,1010,20.68,17.79,19.48,17.78,19.11,2
4930,0,0.0,91,1012,20.06,17.75,19.05,17.24,18.74,2
4931,0,0.0,86,1010,22.26,19.4,21.42,18.59,21.02,2
4932,0,0.0,62,1006,31.09,26.12,31.44,21.03,29.05,1
4933,0,0.0,89,1012,18.41,16.88,17.78,15.81,17.64,2
4934,0,0.0,81,1012,24.45,18.54,20.97,17.35,20.73,1
4935,0,0.0,80,1012,25.57,21.97,24.16,20.0,23.65,1
4936,0,0.0,84,1019,21.73,17.83,19.46,16.51,19.28,1
4937,0,0.0,60,1019,23.65,21.64,22.56,14.51,22.67,1
4938,0,0.0,73,1012,27.22,25.71,26.65,21.41,26.65,2
4939,0,0.0,71,1014,29.67,26.64,31.1,22.39,28.15,1
4940,0,0.0,89,1013,25.06,21.08,23.36,20.8,22.71,2
4941,0,0.0,81,1004,27.45,25.53,26.45,22.92,26.45,1
4942,0,0.0,58,1004,30.25,27.83,31.26,20.2,29.32,1
4943,170,2.6,82,1008,25.06,20.97,22.88,19.22,22.44,1
4944,60,4.1,89,1017,21.17,18.38,19.8,17.61,19.47,2
4945,185,0.45,77,1024,19.64,17.43,18.69,14.64,18.75,1
4946,157,0.45,77,1025,18.97,16.72,17.56,13.64,17.72,1
4947,0,0.0,85,1016,23.01,21.64,22.89,19.73,22.38,1
4948,0,0.0,49,1014,31.17,26.68,30.65,17.97,29.83,1
4949,0,0.0,64,1009,31.17,28.3,33.29,22.28,29.82,1
4950,0,0.0,48,1008,32.47,30.05,33.31,19.31,31.66,1
4951,0,0.0,44,1015,30.81,27.19,29.59,15.99,29.52,1
4952,0,0.0,80,1015,24.42,20.97,22.81,18.8,22.42,2
4953,0,0.0,91,1014,23.67,21.7,23.35,21.11,22.65,2
4954,0,0.0,67,1017,26.17,22.2,24.63,17.87,24.39,1
4955,0,0.0,57,1014,31.65,23.3,28.5,18.24,27.52,1
4956,0,0.0,51,1009,30.62,28.54,31.41,18.88,30.13,1
4957,0,0.0,49,1004,34.42,30.63,34.97,20.37,32.46,1
4958,0,0.0,38,1008,30.81,28.54,29.43,14.12,29.97,1
4959,0,0.0,50,1010,30.23,27.19,29.67,17.54,29.01,1
4960,0,0.0,65,1008,27.3,23.9,26.12,19.03,26.12,1
4961,0,0.0,72,1009,26.17,21.97,23.93,18.29,23.63,1
4962,0,0.0,62,1013,27.84,23.97,25.94,17.88,25.7,1
4963,180,6.7,87,1012,26.17,23.9,25.86,22.71,25.03,2
4964,0,0.0,52,1015,30.06,27.99,30.49,18.53,29.41,1
4965,0,0.0,74,1006,25.05,23.54,24.9,19.53,24.47,1
4966,0,0.0,44,1014,29.69,27.79,28.98,15.51,28.99,1
4967,0,0.0,52,1018,27.28,23.48,26.26,15.63,26.26,1
4968,0,0.0,71,1020,23.39,20.61,21.82,16.25,21.74,1
4969,0,0.0,59,1018,26.17,20.97,23.62,15.18,23.66,1
4970,0,0.0,71,1015,28.95,25.97,29.4,21.54,27.26,1
4971,0,0.0,61,1012,31.73,28.86,33.23,21.75,30.1,1
4972,0,0.0,65,1012,30.06,26.97,31.16,21.41,28.64,1
4973,0,0.0,55,1015,31.17,26.68,31.57,19.8,29.81,1
4974,0,0.0,55,1017,27.84,23.54,26.05,16.31,26.05,1
4975,0,0.0,67,1016,25.62,20.6,22.54,16.06,22.49,1
4976,0,0.0,83,1019,20.56,18.3,19.43,16.32,19.28,2
4977,0,0.0,91,1014,19.69,17.79,19.1,17.29,18.79,2
4978,0,0.0,80,1011,20.62,17.97,19.26,15.67,19.2,1
4979,0,0.0,44,1009,26.92,23.9,26.02,12.83,26.02,1
4980,0,0.0,80,1013,19.67,18.39,19.31,15.71,19.24,1
4981,0,0.0,46,1014,24.69,20.61,23.3,11.39,23.68,1
4982,0,0.0,59,1010,28.56,26.43,28.85,18.92,27.65,1
4983,0,0.0,79,1013,25.23,21.43,24.18,19.83,23.69,1
4984,0,0.0,86,1017,22.17,19.85,21.76,18.89,21.33,2
4985,0,0.0,73,1011,28.39,24.97,29.15,21.77,27.02,1
4986,16,1.34,58,1005,25.62,23.9,24.85,15.98,24.8,1
4987,0,0.0,36,1009,21.97,18.94,20.01,5.31,20.92,1
4988,346,0.89,90,1005,17.23,15.77,16.89,15.15,16.8,1
4989,0,0.0,68,1008,24.5,19.45,22.37,16.12,22.31,1
4990,0,0.0,89,996,24.48,22.79,24.49,21.82,23.74,1
4991,346,1.79,47,1010,20.56,18.54,19.15,8.25,19.88,1
4992,0,0.0,67,1019,20.67,17.83,19.56,13.48,19.78,1
4993,0,0.0,72,1021,20.62,18.3,19.37,14.31,19.49,1
4994,0,0.0,95,1009,21.17,19.49,20.84,19.45,20.28,1
4995,0,0.0,87,1006,21.98,20.47,21.49,18.81,21.06,1
4996,0,0.0,44,1013,24.67,21.68,23.05,10.56,23.5,1
4997,0,0.0,48,1020,23.57,19.75,21.49,10.48,21.98,1
4998,0,0.0,65,1021,22.22,18.34,20.56,13.92,20.73,1
4999,0,0.0,67,1019,23.01,20.06,21.95,15.55,21.95,1
5000,0,0.0,76,1021,25.12,20.77,23.91,19.05,23.52,1
5001,0,0.0,71,1025,25.6,21.1,24.65,18.72,24.31,1
5002,0,0.0,92,1019,24.69,23.3,24.82,22.59,23.97,2
5003,0,0.0,77,1024,17.22,14.49,15.89,12.17,16.2,1
5004,0,0.0,67,1026,16.92,13.9,15.02,9.55,15.65,1
5005,0,0.0,72,1015,20.97,19.49,20.33,15.15,20.36,1
5006,0,0.0,39,1020,18.39,16.72,16.63,3.66,17.78,1
5007,0,0.0,67,1024,15.97,12.27,13.67,8.38,14.42,1
5008,279,3.13,68,1018,19.69,17.27,18.16,12.47,18.48,1
5009,0,0.0,60,1015,22.57,18.94,21.27,13.42,21.5,1
5010,0,0.0,68,1016,16.11,12.79,14.06,8.91,14.75,1
5011,0,0.0,51,1029,13.88,9.97,10.99,2.53,12.37,1
5012,0,0.0,56,1035,13.07,9.49,10.54,3.35,11.84,1
5013,0,0.0,55,1032,13.37,9.49,10.72,3.28,12.03,1
5014,332,1.79,37,1009,16.9,15.15,14.98,1.62,16.33,1
5015,0,0.0,52,1010,22.37,20.03,21.16,11.32,21.59,1
5016,0,0.0,60,1015,22.77,19.75,21.46,13.58,21.67,1
5017,0,0.0,87,1020,17.34,15.57,16.43,14.29,16.46,1
5018,0,0.0,73,1019,22.82,20.88,22.05,16.84,21.9,1
5019,0,0.0,85,1016,23.56,21.64,23.36,20.15,22.8,1
5020,0,0.0,87,1013,22.1,19.97,21.63,18.93,21.18,1
5021,0,0.0,80,1011,22.85,20.97,22.28,18.33,21.94,1
5022,273,1.34,59,1010,18.88,15.32,17.3,9.79,17.91,1
5023,0,0.0,74,1012,20.25,17.83,19.33,14.65,19.4,1
5024,355,0.89,83,1016,14.41,11.16,12.4,10.08,12.89,1
5025,0,0.0,73,1024,15.77,12.53,13.99,9.79,14.57,1
5026,0,0.0,69,1023,15.07,11.72,13.1,8.28,13.86,1
5027,0,0.0,88,1023,14.47,11.72,13.12,11.47,13.42,1
5028,0,0.0,80,1015,16.37,14.21,15.33,12.19,15.62,1
5029,0,0.0,74,999,14.27,12.34,12.61,8.76,13.29,1
5030,322,1.79,43,1016,13.3,11.72,11.12,0.43,12.67,1
5031,0,0.0,61,1020,13.67,10.07,11.41,5.2,12.51,1
5032,0,0.0,76,1009,20.25,18.65,19.53,15.2,19.54,1
5033,0,0.0,67,1026,12.21,9.45,10.33,5.49,11.39,1
5034,0,0.0,74,1025,12.84,11.32,11.58,7.86,12.36,1
5035,349,3.13,95,1010,13.95,12.34,12.68,12.08,12.86,2
5036,0,0.0,62,1015,17.77,12.25,14.79,8.32,15.56,1
5037,245,2.24,78,1017,18.03,16.68,17.36,13.64,17.52,1
5038,355,2.24,93,1019,12.29,11.14,11.3,10.56,11.65,2
5039,0,0.0,60,1026,12.77,6.98,9.22,3.11,10.54,1
5040,0,0.0,73,1030,12.47,8.39,10.47,6.71,11.37,1
5041,0,0.0,83,1026,13.03,9.59,11.22,9.03,11.82,1
5042,0,0.0,89,1024,18.89,15.53,17.42,15.48,17.31,1
5043,0,0.0,92,1022,20.01,15.81,18.4,16.81,18.13,1
5044,0,0.0,95,1025,13.96,11.97,12.72,12.11,12.89,3
5045,0,0.0,91,1019,14.69,12.83,13.74,12.48,13.92,1
5046,0,0.0,65,1013,14.5,12.37,12.8,7.23,13.68,1
5047,0,0.0,72,1027,9.17,6.68,8.41,3.66,8.41,1
5048,0,0.0,94,1020,12.47,10.97,11.52,10.9,11.83,1
5049,0,0.0,68,1021,11.12,8.54,9.0,4.52,10.15,1
5050,0,0.0,94,1014,8.89,7.27,8.33,7.42,8.33,1
5051,0,0.0,94,1006,7.79,5.71,6.75,5.85,6.75,2
5052,0,0.0,93,1019,1.17,-2.21,-0.41,-1.29,-0.41,4
5053,200,1.5,78,1032,4.44,-2.63,0.26,-1.46,1.77,1
5054,0,0.0,94,1004,10.37,8.34,9.5,8.58,9.5,2
5055,300,4.92,49,1006,2.75,0.88,-2.71,-6.96,1.73,1
5056,0,0.0,51,1024,3.17,0.57,1.99,-6.28,1.99,1
5057,160,3.6,83,1029,11.11,8.3,7.97,7.07,9.82,1
5058,0,0.0,76,1025,17.47,15.32,16.27,12.33,16.57,1
5059,289,2.24,60,1020,18.03,14.76,16.11,9.01,16.81,1
5060,220,4.1,58,1021,19.49,12.93,16.36,8.76,17.08,1
5061,0,0.0,78,1027,15.06,11.26,12.35,9.22,12.96,1
5062,0,0.0,81,1024,15.06,10.6,12.11,9.5,12.67,1
5063,0,0.0,75,1018,19.5,16.43,18.1,13.76,18.26,1
5064,0,0.0,87,1013,21.17,18.97,20.5,17.93,20.16,1
5065,0,0.0,61,1017,11.18,9.59,9.53,3.59,10.8,1
5066,0,0.0,94,1012,6.68,5.59,5.99,5.1,5.99,2
5067,0,0.0,64,1022,7.47,2.79,5.85,-0.38,5.85,1
5068,0,0.0,79,1012,10.05,8.65,9.51,6.05,9.51,1
5069,0,0.0,52,1012,9.27,6.43,8.19,-0.95,8.19,1
5070,0,0.0,56,1013,6.67,4.59,6.09,-1.79,6.09,1
5071,53,4.02,50,1033,-1.63,-3.28,-7.3,-10.46,-2.44,1
5072,0,0.0,71,1027,6.08,4.1,5.31,0.48,5.31,1
5073,0,0.0,50,1021,14.17,12.75,12.19,3.27,13.48,1
5074,0,0.0,51,1028,11.75,10.01,9.65,1.4,11.15,1
5075,0,0.0,77,1029,8.17,6.72,7.66,3.89,7.66,1
5076,0,0.0,67,1013,6.64,4.04,5.55,-0.08,5.55,1
5077,0,0.0,47,1029,3.87,0.77,2.57,-6.75,2.57,1
5078,0,0.0,68,1023,10.01,5.6,7.01,1.52,7.01,1
5079,0,0.0,93,1014,14.52,7.93,12.43,11.58,12.68,1
5080,0,0.0,80,1014,11.97,9.65,10.46,7.88,11.2,2
5081,328,2.24,60,1014,8.3,6.12,5.78,0.01,7.25,1
5082,0,0.0,62,1020,9.37,4.43,7.68,0.87,7.68,1
5083,0,0.0,91,1001,16.17,14.44,15.42,13.98,15.44,2
5084,0,0.0,62,1003,10.37,8.65,9.61,2.69,9.61,1
5085,293,4.02,63,1012,5.0,3.54,1.01,-1.85,4.32,1
5086,0,0.0,53,1018,7.77,5.01,6.67,-1.97,6.67,1
5087,0,0.0,65,1012,12.07,10.61,10.37,5.13,11.47,1
5088,0,0.0,95,993,2.27,0.59,1.33,0.62,1.33,4
5089,0,0.0,67,1004,2.19,-0.41,1.07,-3.87,1.07,1
5090,0,0.0,70,1007,0.07,-1.52,-0.54,-4.79,-0.54,1
5091,333,1.79,66,1006,-1.07,-2.73,-4.4,-6.8,-1.92,1
5092,0,0.0,68,1006,2.87,0.61,1.98,-2.92,1.98,2
5093,0,0.0,73,1020,5.17,-1.1,2.91,-1.28,2.91,1
5094,0,0.0,77,1019,9.27,6.68,8.29,4.5,8.29,1
5095,0,0.0,96,1016,9.48,6.97,8.54,7.94,8.54,2
5096,0,0.0,71,1013,10.67,7.93,8.92,5.0,10.01,1
5097,18,2.24,90,1008,2.22,0.57,-0.93,0.08,1.54,2
5098,53,3.58,38,1026,-0.59,-2.63,-5.85,-12.67,-1.54,1
5099,0,0.0,64,1028,-2.16,-4.36,-3.04,-8.24,-3.04,1
5100,0,0.0,90,1016,-4.37,-6.06,-5.03,-6.26,-5.03,1
5101,0,0.0,71,1025,-2.73,-6.62,-3.9,-7.88,-3.9,1
5102,0,0.0,78,1027,-0.86,-3.84,-1.79,-4.73,-1.79,1
5103,0,0.0,92,1018,1.97,-0.51,0.95,-0.18,0.95,2
5104,301,0.89,92,1005,1.71,-0.51,1.06,-0.08,1.06,2
5105,302,5.81,66,1011,3.93,2.43,-1.18,-2.15,3.3,1
5106,160,3.1,68,1028,2.22,-2.63,-2.96,-4.16,0.52,1
5107,0,0.0,88,1018,12.26,10.07,10.99,9.57,11.49,1
5108,0,0.0,92,1001,11.73,9.65,10.65,9.83,11.08,2
5109,284,3.13,59,1010,-0.03,-1.9,-4.58,-7.02,-0.8,1
5110,0,0.0,64,1027,1.97,-2.63,0.78,-4.65,0.78,1
5111,0,0.0,79,1017,8.07,5.07,7.11,3.72,7.11,1
5112,47,2.24,35,1030,-1.66,-3.74,-5.69,-14.46,-2.51,1
5113,0,0.0,73,1020,3.17,1.7,2.54,-1.59,2.54,1
5114,0,0.0,56,1023,5.01,2.37,4.02,-3.5,4.02,1
5115,0,0.0,71,1027,2.82,0.21,2.1,-2.3,2.1,1
5116,0,0.0,71,1014,3.9,2.27,3.27,-1.3,3.27,1
5117,0,0.0,91,1018,2.75,-0.41,1.06,-0.21,1.06,4
5118,0,0.0,76,1014,2.22,0.05,1.39,-2.1,1.39,1
5119,0,0.0,89,1013,0.67,-0.55,0.13,-1.29,0.13,4
5120,0,0.0,62,1012,1.71,0.21,1.13,-4.73,1.13,1
5121,0,0.0,54,1015,2.47,0.71,1.85,-5.74,1.85,1
5122,0,0.0,42,1010,1.87,0.05,1.17,-9.18,1.17,1
5123,0,0.0,57,1011,1.18,0.05,0.78,-6.0,0.78,1
5124,0,0.0,57,1023,3.67,-2.77,1.25,-5.61,1.25,1
5125,0,0.0,59,1021,2.37,-0.49,1.12,-5.32,1.12,1
5126,0,0.0,59,1017,3.07,0.57,1.97,-4.6,1.97,1
5127,0,0.0,58,1012,4.07,1.43,2.96,-3.97,2.96,1
5128,0,0.0,92,1011,3.34,0.97,2.36,1.2,2.36,2
5129,0,0.0,78,1018,5.0,1.72,3.84,0.36,3.84,1
5130,0,0.0,82,990,7.79,5.97,6.79,3.94,6.79,1
5131,0,0.0,62,1000,5.27,3.9,4.59,-1.82,4.59,1
5132,0,0.0,59,1006,3.47,1.75,2.5,-4.16,2.5,1
5133,0,0.0,69,1016,3.47,1.26,2.62,-2.2,2.62,1
5134,326,2.24,56,1012,0.07,-1.62,-3.48,-7.46,-0.63,1
5135,190,1.5,77,1003,0.53,-2.17,-2.5,-3.77,-0.65,1
5136,0,0.0,62,1005,4.44,2.79,3.75,-2.52,3.75,1
5137,10,4.47,47,1015,-4.47,-6.46,-11.36,-13.98,-5.46,1
5138,0,0.0,39,1016,-2.43,-4.23,-3.15,-13.87,-3.15,1
5139,0,0.0,44,1018,-0.03,-2.01,-0.8,-10.36,-0.8,1
5140,0,0.0,89,1016,-0.48,-2.21,-1.36,-2.75,-1.36,4
5141,32,1.79,86,1018,2.26,0.77,-0.18,-0.31,1.73,2
5142,341,3.58,61,1016,-2.25,-4.29,-7.83,-8.9,-3.16,1
5143,39,4.02,55,1018,-7.72,-9.79,-14.95,-15.3,-8.67,1
5144,46,3.13,50,1025,-6.67,-9.23,-12.71,-15.27,-7.55,1
5145,146,0.89,71,1028,-3.89,-7.63,-5.26,-9.2,-5.26,1
5146,113,3.13,95,1013,2.19,0.03,-2.76,0.0,0.71,2
5147,29,4.02,87,995,1.15,-0.6,-3.88,-1.38,0.34,1
5148,337,3.13,77,1000,1.36,-0.41,-2.84,-2.58,0.64,1
5149,325,1.34,73,1010,1.71,-2.07,-0.83,-3.27,0.58,1
5150,300,0.89,87,1004,5.0,1.82,3.83,1.87,3.83,2
5151,230,5.1,45,1018,3.3,-0.13,-2.32,-7.62,2.12,1
5152,317,4.92,94,1009,-0.49,-2.21,-6.63,-2.15,-1.41,4
5153,220,4.1,59,1028,-4.03,-7.63,-10.19,-10.78,-4.74,1
5154,0,0.0,91,1022,-1.63,-4.03,-2.9,-4.02,-2.9,4
5155,0,0.0,55,1024,-1.43,-6.1,-2.88,-9.8,-2.88,1
5156,310,4.1,49,1023,-2.81,-4.03,-9.21,-12.1,-3.95,1
5157,280,3.6,36,1026,-3.03,-5.55,-8.46,-15.22,-3.67,1
5158,0,0.0,73,1026,-1.59,-3.25,-2.19,-5.9,-2.19,1
5159,0,0.0,74,1024,1.42,-0.03,0.53,-3.15,0.53,1
5160,0,0.0,91,1024,-1.03,-2.57,-1.6,-2.73,-1.6,4
5161,0,0.0,96,1003,4.45,1.7,3.38,2.8,3.38,2
5162,0,0.0,45,1031,-1.53,-4.29,-2.36,-11.56,-2.36,1
5163,0,0.0,90,1029,-1.05,-2.73,-1.89,-3.15,-1.89,4
5164,23,2.68,92,1018,-1.1,-3.32,-6.06,-3.39,-2.4,2
5165,340,4.6,58,1017,-1.7,-3.57,-7.72,-8.79,-2.45,1
5166,360,1.5,58,1030,-0.59,-4.99,-4.66,-8.89,-2.55,1
5167,0,0.0,91,1004,5.27,2.97,4.22,2.88,4.22,2
5168,0,0.0,78,1001,4.48,2.83,3.76,0.28,3.76,1
5169,210,7.2,57,1007,6.97,6.42,2.7,-1.03,6.75,1
5170,337,5.81,43,1018,4.41,2.99,-0.51,-6.75,3.83,1
5171,0,0.0,63,1033,2.42,-0.03,1.06,-4.6,1.06,1
5172,0,0.0,94,1016,8.39,2.93,5.22,4.33,5.22,1
5173,0,0.0,72,1022,5.06,3.38,4.56,-0.04,4.56,1
5174,0,0.0,54,1002,3.47,1.72,2.75,-4.99,2.75,1
5175,337,5.81,30,1015,-2.72,-4.23,-9.32,-16.69,-3.13,1
5176,300,4.1,40,1009,6.97,3.9,4.02,-5.19,6.8,1
5177,0,0.0,35,1004,1.7,-0.35,0.78,-11.55,0.78,1
5178,294,4.02,28,1009,0.0,-2.63,-5.59,-15.56,-1.05,1
5179,0,0.0,43,1019,0.17,-2.63,-0.77,-10.59,-0.77,1
5180,0,0.0,42,1026,1.97,-2.01,0.58,-9.66,0.58,1
5181,0,0.0,48,1027,2.27,-1.66,1.0,-7.8,1.0,1
5182,340,4.6,34,1027,10.0,7.43,7.73,-4.55,9.99,1
5183,273,0.45,58,1032,7.28,5.05,6.81,-0.77,6.81,1
5184,210,6.7,43,1017,16.1,11.64,14.58,3.28,15.82,1
5185,251,0.45,29,1011,12.47,10.06,9.34,-5.32,11.39,1
5186,302,6.71,26,1018,5.6,3.48,0.08,-11.85,4.58,1
5187,38,4.92,38,1015,-1.03,-3.12,-7.19,-12.97,-1.86,1
5188,28,4.92,29,1026,-3.83,-5.35,-10.48,-18.27,-4.49,1
5189,0,0.0,38,1022,2.29,-0.03,1.36,-10.16,1.36,1
5190,255,0.45,63,1020,7.47,4.97,6.39,-0.12,6.39,1
5191,34,1.34,92,1011,7.2,5.01,5.69,5.15,6.35,2
5192,0,0.0,27,1027,3.9,1.32,2.8,-12.82,2.8,1
5193,0,0.0,32,1030,12.27,7.23,8.36,-4.92,10.43,1
5194,0,0.0,40,1032,12.07,7.29,8.52,-2.32,10.38,1
5195,0,0.0,61,1026,11.68,6.68,9.48,2.34,9.48,1
5196,0,0.0,72,1025,13.39,7.99,10.1,6.21,11.06,2
5197,0,0.0,77,1023,13.53,7.75,9.66,6.68,10.54,1
5198,0,0.0,88,1016,16.82,9.4,12.39,10.82,12.76,2
5199,220,5.7,77,999,16.97,14.41,16.0,12.26,16.3,1
5200,0,0.0,73,1022,9.52,5.61,7.62,3.1,7.62,2
5201,0,0.0,94,997,14.4,12.75,13.62,12.79,13.74,2
5202,0,0.0,28,1020,9.4,6.87,8.66,-7.84,8.66,1
5203,240,1.34,56,1027,11.17,9.21,8.92,1.98,10.37,1
5204,0,0.0,72,1014,16.57,14.41,15.3,10.76,15.79,2
5205,0,0.0,65,1010,4.4,2.43,3.78,-1.93,3.78,1
5206,0,0.0,52,1023,1.1,-0.48,0.49,-7.3,0.49,1
5207,70,1.5,35,1021,7.23,4.41,5.26,-7.25,6.15,1
5208,0,0.0,31,1012,12.97,11.26,10.35,-3.87,12.26,1
5209,0,0.0,33,1010,12.8,10.57,9.95,-3.45,11.85,1
5210,0,0.0,59,1015,11.73,9.49,9.33,2.99,10.67,1
5211,0,0.0,76,1018,11.73,8.3,9.88,5.85,9.88,1
5212,0,0.0,81,1021,10.31,7.83,8.96,5.88,8.96,1
5213,0,0.0,64,1020,16.12,10.79,13.28,7.44,14.14,1
5214,0,0.0,62,1009,20.97,17.75,19.63,12.47,19.96,1
5215,0,0.0,86,1009,7.53,5.88,6.59,4.42,6.59,1
5216,0,0.0,85,1015,6.92,5.61,6.48,4.14,6.48,1
5217,0,0.0,64,1017,11.97,9.97,10.27,4.84,11.4,1
5218,0,0.0,68,1015,11.12,7.27,9.17,3.58,9.17,1
5219,0,0.0,78,1009,7.97,5.71,7.04,3.47,7.04,2
5220,0,0.0,92,1000,5.53,1.66,3.36,2.19,3.36,2
5221,0,0.0,71,1009,8.97,6.64,8.03,3.1,8.03,1
5222,0,0.0,61,1008,12.3,9.41,9.97,3.97,11.2,1
5223,17,0.45,64,1010,14.75,11.68,12.65,6.9,13.57,2
5224,190,5.7,52,1010,17.97,16.64,16.7,7.57,17.53,1
5225,0,0.0,86,1000,11.97,9.01,9.92,8.32,10.56,2
5226,0,0.0,39,1008,6.1,4.04,5.26,-6.72,5.26,1
5227,308,5.36,31,1010,13.9,11.82,11.25,-3.23,13.08,1
5228,0,0.0,30,1010,20.6,15.15,17.42,0.8,18.71,1
